PERSPECTIVE_THREAT,PERSPECTIVE_INFLAMMATORY,PERSPECTIVE_SEXUALLY_EXPLICIT,PERSPECTIVE_IDENTITY_ATTACK,PERSPECTIVE_TOXICITY,PERSPECTIVE_PROFANITY,PERSPECTIVE_FLIRTATION,PERSPECTIVE_INSULT,video_id
0.08892853,0.07558146,0.095416665,0.02958202,0.028954152,0.04615199,0.31379,0.05478242,hzDwf-DqSSQ
0.25082254,0.4544956,0.85549694,0.18593496,0.49309984,0.5791547,0.6759653,0.24986999,pImK8txteX0
0.13975655,0.45842618,0.33072785,0.07266976,0.08850401,0.18500985,0.3553999,0.15332912,wNsWPAOWpvk
0.10902893,0.1588961,0.2809991,0.09445564,0.020824814,0.15673324,0.39227134,0.112451755,SC2BJs1D4KA
0.18504722,0.373697,0.14459226,0.17319147,0.08581903,0.10568055,0.4029015,0.18949127,Q8EFm602oAY
0.054009736,0.14125225,0.12375112,0.032807857,0.13251819,0.06817111,0.32958558,0.060581192,GJlcEBqOnpE
0.24074079,0.14022237,0.17039116,0.094807915,0.012217224,0.1260943,0.27615184,0.09174486,KjB6oS92zrM
0.18671355,0.13476966,0.20352507,0.12202289,0.008191093,0.13932912,0.34502536,0.118180595,J_sqZM0Rlf0
0.21280079,0.07129189,0.16100237,0.066523634,0.23365098,0.08011446,0.45598483,0.07579232,2Q5I3G_UrqY
0.27812925,0.1629415,0.22234058,0.26142135,0.005865656,0.2741182,0.52125514,0.1991932,p3C2rRqc82c
0.13832025,0.16260868,0.115814574,0.11571428,0.13790205,0.10875556,0.26297227,0.14806764,4OfguhPoNFA
0.09757568,0.13898769,0.19010848,0.06636688,0.012911384,0.10903265,0.27992168,0.08435559,cAl2swGN7po
0.3613522,0.8602323,0.2719068,0.6350989,0.39108577,0.45996112,0.5356262,0.49713445,wYgvAx6uRVM
0.25194502,0.3005043,0.08358033,0.2423776,0.22977416,0.1130613,0.34999138,0.3395937,XIfo4BcahVE
0.18822575,0.15367357,0.13706748,0.15871176,0.048868883,0.1582168,0.32518193,0.13306831,bs94AXrDaTc
0.12820356,0.16735266,0.15506698,0.097620755,0.01596569,0.10794532,0.39291257,0.10849633,Jpb0QKIBxTk
0.097575635,0.13898769,0.19010848,0.066366784,0.012911384,0.10903265,0.27992168,0.08435559,2Ag7pbgUSrs
0.5342116,0.16442676,0.21865654,0.11177236,0.20009461,0.15394498,0.46523824,0.12189732,znEdM-zJ7iQ
0.08758971,0.32692695,0.06591935,0.044955507,0.025863936,0.052857287,0.21796179,0.06504315,dtupw3BW22s
0.43999094,0.70798254,0.16931172,0.106980264,0.22775516,0.13451199,0.35724363,0.115432575,Ll4ORKFt-E4
0.10433546,0.19772151,0.24927902,0.077601716,0.25219622,0.07606609,0.45037794,0.061714143,yKwxsWwHetE
0.08535182,0.4016108,0.15120699,0.055593874,0.036508016,0.08200476,0.31927383,0.07277188,nFlFNEUBPtw
0.097575635,0.13898769,0.19010848,0.066366784,0.012911384,0.10903265,0.27992168,0.08435559,09F9DXb5ehI
0.9128398,0.6286091,0.2927397,0.30074152,0.5933793,0.35409275,0.43901628,0.24602573,-gahiKpoDUA
0.093992285,0.31740752,0.15541777,0.047192216,0.011870144,0.093899176,0.34137627,0.08096147,hbI2GVLG20M
0.25344232,0.26141793,0.24273387,0.1262989,0.09602194,0.21728724,0.5750452,0.12235855,yEHHTOmW_qc
0.055133037,0.10312345,0.11698302,0.0366591,0.015549194,0.03421211,0.35931382,0.02788597,sBgo0LEm9WA
0.0675523,0.03537996,0.13948868,0.057855453,0.15976663,0.08488113,0.38095406,0.06282627,aXBwfZ5R_4U
0.24190779,0.09266149,0.18111365,0.31093347,0.36439645,0.18295206,0.3201328,0.19128928,dp1aJXXvr9c
0.09304931,0.15295555,0.15972367,0.071424946,0.018464668,0.077922635,0.33214524,0.06896028,IQvj2kYF8Xw
0.097575635,0.13898769,0.19010848,0.066366784,0.012911384,0.10903265,0.27992168,0.08435559,L4Sj1xMJS_M
0.06091559,0.177897,0.13680735,0.06369657,0.0186035,0.080964066,0.25856987,0.09011311,QYfGwPwYCDw
0.17654169,0.13898769,0.20971519,0.10561961,0.015688026,0.12710613,0.30469522,0.09321964,mHavqqKWC9I
0.1443298,0.13250615,0.23873085,0.09979223,0.006525108,0.1339936,0.33173746,0.11012291,2JTfDYeFZdw
0.09585808,0.17675617,0.096225984,0.038566295,0.09602194,0.040228285,0.33393416,0.035498243,60YP2CNY5U0
0.052240405,0.20356452,0.08052666,0.026279805,0.024662184,0.033364106,0.33771992,0.04859739,KqAII6EYKXk
0.577691,0.4442866,0.17577828,0.58523935,0.46786317,0.23421173,0.48481232,0.34774715,dt1PbNZE_pY
0.080069885,0.25306943,0.1357499,0.037293494,0.008885254,0.06740442,0.42333594,0.035821117,HsGdfiY64lc
0.57448256,0.27351087,0.14453322,0.19566205,0.044405237,0.21566993,0.31482172,0.22335964,geVMTb99srs
0.2812299,0.43851468,0.1556367,0.21043634,0.124380715,0.19537084,0.4351968,0.23149954,stoagyj4YcA
0.28929782,0.46131185,0.16029213,0.30292994,0.22991583,0.24919903,0.56073076,0.5181865,SRmKitw3Aqs
0.25239947,0.36510283,0.10773602,0.2173108,0.0741129,0.14928062,0.30584434,0.1514921,mSY-UFx9Hgw
0.1473557,0.16035146,0.13609754,0.080807574,0.01631277,0.070195,0.66568094,0.09421732,pcPgTwjn4is
0.24534537,0.13898769,0.16708626,0.32029855,0.0070804367,0.30775812,0.3092009,0.2379216,F-Ky9bOqBQw
0.104087025,0.30248907,0.10315752,0.046008978,0.007392809,0.06528163,0.3793784,0.07542631,dCx8MBlODIU
0.47771797,0.16062352,0.08807138,0.11643093,0.14687516,0.08431255,0.27939954,0.28172714,3UAQ6N6e1T8
0.08641202,0.14444871,0.014546559,0.052299127,0.09816993,0.018416092,0.2464491,0.030870024,8Ylf4XkAtns
0.30763394,0.6495338,0.8777541,0.19568236,0.39284727,0.37751946,0.7180712,0.19244486,XIAgnIK7NM8
0.096818656,0.2239921,0.1833919,0.049523305,0.029812546,0.097088024,0.39068472,0.06997425,cZ281JHlWz8
0.09529967,0.16299523,0.15530847,0.07066797,0.06532243,0.09734817,0.28873903,0.08333312,nc3fjmeNqmQ
0.12569024,0.2415555,0.18678397,0.067886524,0.022213135,0.11849927,0.35790917,0.09749547,Njfey_laYgw
0.14616896,0.22835152,0.23420177,0.10553082,0.028267438,0.1445027,0.48492756,0.1305216,-HdUWj5ge7g
0.082338504,0.27297613,0.13899007,0.05580163,0.023632111,0.07384255,0.46504575,0.060851175,8cb_6JEOc1M
0.6248689,0.74921334,0.46484268,0.490047,0.34684154,0.5239903,0.4531803,0.48198262,wc1usteNECI
0.2513335,0.21446256,0.22666448,0.27619532,0.027752401,0.23730879,0.35769644,0.18641031,XP4rP2l82f8
0.18329738,0.11247848,0.14042407,0.14058606,0.015063282,0.16518377,0.41200337,0.30253232,9XEk4bFqmC0
0.09457762,0.17230718,0.14714324,0.0567654,0.017423427,0.09211685,0.27824572,0.089732885,C-3Gk-Epi-4
0.089044005,0.16571343,0.14087895,0.06212436,0.015479778,0.087835126,0.31578892,0.07562248,0mPnV6ipCEE
0.061255723,0.27411136,0.10380892,0.046115402,0.16035037,0.037059866,0.3734289,0.03968904,wZJ2QhFi00Q
0.1605749,0.6314732,0.23350856,0.1258889,0.24769363,0.20258188,0.4351866,0.24845462,Lr92MigQEFo
0.042858005,0.3936476,0.08067491,0.14861225,0.1008549,0.07675764,0.31432053,0.18517342,7kAXxHQ7sX4
0.09928199,0.38405287,0.14476871,0.15220447,0.04543531,0.119131595,0.34376827,0.17389654,JN6n9Yc81-k
0.097575635,0.13898769,0.19010848,0.066366784,0.012911384,0.10903265,0.27992168,0.08435559,IYVNp99RJfc
0.10653365,0.38338348,0.09633938,0.15519999,0.09655894,0.08544407,0.46227598,0.18111375,YDP2J4WNZSY
0.2472693,0.29020947,0.12362492,0.43153244,0.036851373,0.19776389,0.31558305,0.22316094,x6pCaMGl4p4
0.1531878,0.18615137,0.13741551,0.119025245,0.055333257,0.117048405,0.30715892,0.15373962,jSUygQzkPeE
0.04636839,0.09987314,0.069490016,0.04282215,0.032902762,0.029260244,0.29111832,0.07817539,ypJhd8WFuxY
0.14822212,0.01240054,0.11694213,0.03928279,0.010204159,0.063276805,0.35292843,0.05673247,15G669Mk_ao
0.18391861,0.42657578,0.22521389,0.07219487,0.038053125,0.15620576,0.38939753,0.0680619,6liNH5vu3Mo
0.108368166,0.39975494,0.15705475,0.1279743,0.20963,0.14308856,0.36644202,0.19044288,0MaMD6ToS1o
0.21402544,0.048875753,0.107848726,0.10137728,0.0729142,0.07934248,0.2975869,0.0921688,aBhdKG9orRw
0.71731955,0.40747193,0.20289575,0.29054162,0.22990009,0.29670084,0.30141953,0.4498507,ow6Oua1LjD4
0.11243513,0.038650062,0.31661198,0.07960705,0.018881164,0.19996144,0.44319797,0.15154074,7ixTHNUL1ps
0.5893706,0.32308888,0.25677145,0.23467222,0.5535644,0.2281767,0.37567037,0.2501677,QTEuXQes_JI
0.06580039,0.15912814,0.074929945,0.048815522,0.040628307,0.07573369,0.2568205,0.1578318,_OUjQcqrgPA
0.10658265,0.17705712,0.05530451,0.117229804,0.21539254,0.08975809,0.34309843,0.14336906,4mQ5hkwZmlI
0.37916034,0.32946637,0.0960258,0.08500407,0.36553472,0.07264603,0.48179367,0.11421378,YvBmuOiP4-4
0.110348225,0.18534696,0.18746918,0.0960649,0.0003167107,0.13391018,0.37610316,0.10119313,MwTOwrtV7Ik
0.41326144,0.099551015,0.22667658,0.378817,0.26817688,0.17163965,0.5791394,0.19582517,lAGLRrg903A
0.18428221,0.12320298,0.11400713,0.06255768,0.008121678,0.09057239,0.27784732,0.06413894,Aej84WrWY9U
0.18353146,0.23758501,0.12896305,0.21545963,0.05653196,0.16202597,0.42403996,0.19976135,FDLHtnvLOMI
0.12664738,0.22096762,0.14164256,0.09608892,0.062925026,0.11027405,0.39802155,0.12262241,cPU4yLjHrBk
0.11848671,0.18440758,0.19125988,0.082354285,0.00019957114,0.12472153,0.40477604,0.08382854,x3s6_Y5EHpc
0.26116166,0.35844922,0.049057346,0.14200757,0.20963,0.28515527,0.35996887,0.2355855,ihVbo6U3Jcw
0.087355606,0.6302638,0.103227384,0.06964896,0.2936093,0.09176611,0.4325821,0.25246865,WED1pDWAjqM
0.76067406,0.6671383,0.2283557,0.16645509,0.1414913,0.27779368,0.42981663,0.26183927,uEQCR8zd1NQ
0.11964387,0.080347,0.12058965,0.0483972,0.003089014,0.07263199,0.2825555,0.043009263,1wEfBbV5050
0.21639782,0.11026893,0.17939278,0.23821843,0.0039046525,0.22621389,0.35722113,0.19087923,y9756At7q7c
0.23425938,0.0749983,0.14984486,0.24556968,0.0070110206,0.19420399,0.5040574,0.16537258,Was383ZxAnI
0.106584534,0.19705442,0.5293152,0.10690872,0.16275369,0.32368943,0.52549624,0.20912077,3hZeYqnrwns
0.18076599,0.052339617,0.30183205,0.16832292,0.14687516,0.19163819,0.5859856,0.1325838,P0JwC5WNLlQ
0.056682423,0.16000754,0.13410631,0.035441853,0.02262963,0.03676877,0.3433097,0.025042418,Ht-UMC_m8dw
0.34122422,0.2801372,0.15652218,0.09795463,0.1530536,0.16733225,0.3235088,0.18286145,MBG5gsxVuoc
0.19583344,0.45830727,0.18554386,0.108916946,0.011106567,0.11870811,0.45440808,0.120867126,9UXmBSC4HJA
0.07551902,0.09726935,0.16456774,0.033216372,0.006282152,0.08472997,0.36392823,0.052224815,WYWnUMWblOA
0.24321137,0.12181096,0.15939206,0.07654203,0.038224805,0.31035864,0.43632135,0.1401325,tY7p3cIZNx0
0.4684957,0.38622692,0.26976332,0.29297528,0.13924801,0.40510574,0.38759273,0.3992261,HLeFzqZalYs
0.33114377,0.5262504,0.13999313,0.14146766,0.11407687,0.18094872,0.40058807,0.16318242,mxEj1RDPqTA
0.07384655,0.0725409,0.15890245,0.040154126,0.016243355,0.094403,0.27896428,0.06773657,UOb4_XJ395o
0.37484097,0.5680319,0.14937562,0.16521513,0.13924801,0.22645094,0.34045973,0.1988893,YVLh9x-yjiI
0.28629565,0.22977492,0.115794316,0.23564143,0.051737156,0.09797115,0.41113052,0.11402077,UM0BAlFtv_s
0.43657362,0.4512052,0.09557277,0.23562877,0.40946755,0.15501566,0.34928802,0.27822652,izRb7z88DaM
0.23656683,0.29773292,0.08691769,0.3094546,0.23628397,0.3248777,0.32011926,0.5673235,6_TqKz_jf8o
0.08095707,0.3065094,0.11331725,0.050358996,0.0741129,0.058362845,0.25334644,0.052188218,Ojj6eFgH0x8
0.36178884,0.37878275,0.1442551,0.16665734,0.21036349,0.17519514,0.3660054,0.15412813,AidlebCWIIc
0.39253634,0.30030915,0.16880783,0.16405618,0.08170467,0.19100721,0.429471,0.14333439,VntCviylxMU
0.06595482,0.18773432,0.025071856,0.058469616,0.032902762,0.026747618,0.30810183,0.117006026,LqcDFivYG0k
0.17378865,0.058612317,0.0612202,0.07162999,0.14508054,0.04003396,0.4563452,0.114013426,jB9gizzeiJI
0.3169341,0.0996662,0.13945244,0.15330093,0.023632111,0.13669656,0.4789104,0.12869972,OWKHypjVYIo
0.2738554,0.16812463,0.13430034,0.31286678,0.1621016,0.14034133,0.3959309,0.29380283,M-W_SRZOi3U
0.24284479,0.018865757,0.1549129,0.099373795,0.0068027726,0.111659184,0.36812377,0.13833371,jh1wyPTHmV4
0.1200969,0.115812905,0.110357136,0.0932065,0.043031808,0.10523094,0.23388179,0.074605785,hlnQ7FN_epI
0.004292417,0.37978405,0.089881144,0.0009251781,0.14193995,0.0025553207,0.21815109,0.0029691933,G66Px0K2EgU
0.1952705,0.17093536,0.12444142,0.074399635,0.0020824813,0.08485308,0.54174274,0.04935901,k_PCby0iwOc
