PERSPECTIVE_IDENTITY_ATTACK,PERSPECTIVE_INFLAMMATORY,PERSPECTIVE_PROFANITY,PERSPECTIVE_TOXICITY,PERSPECTIVE_INSULT,PERSPECTIVE_SEXUALLY_EXPLICIT,PERSPECTIVE_THREAT,PERSPECTIVE_FLIRTATION,video_id
0.04156626,0.018408941,0.036650557,0.124380715,0.04034645,0.033644516,0.30308318,0.37177643,Qg6cRMu-MYc
0.07493065,0.120451756,0.10849532,0.39206567,0.28484476,0.036409214,0.14456287,0.2498735,ndT67Aah40U
0.10967703,0.16746281,0.08677006,0.06851897,0.09204081,0.10590514,0.5275748,0.36838076,75-PmQMJQ_I
0.023942497,0.085626155,0.021519685,0.047495455,0.031131601,0.024955934,0.09265857,0.23993091,0y1FNeKWr00
0.1363758,0.23199894,0.12213252,0.22333995,0.08830159,0.14384463,0.294512,0.27543733,MTObx4BKGBM
0.07206163,0.07747233,0.08122442,0.0085381735,0.07595666,0.050656162,0.1962993,0.23250525,x9jc4e7tR3g
0.04120467,0.12944695,0.022168875,0.076110736,0.032380704,0.021680087,0.07955543,0.22430956,FfBSyTbD2R8
0.037231218,0.10974131,0.019590518,0.06851897,0.02885906,0.019598512,0.0634508,0.2135371,n6o0YDZLhB8
0.014956692,0.0014638811,0.03591843,0.021518974,0.029426167,0.024847278,0.08107345,0.229579,BzTbFIVTUwo
0.024006601,0.019353637,0.02232433,0.040971663,0.040551733,0.020908171,0.06171737,0.1932449,jww2NUclClk
0.01803574,0.012985249,0.01502236,0.05373499,0.03138959,0.014405082,0.043590028,0.21539149,dgVPX4ljEx8
0.056819435,0.13704664,0.04537091,0.037194733,0.047158603,0.06643455,0.22567321,0.38562998,YyWFRL_M5fc
0.020630192,0.11185887,0.022596419,0.10300289,0.04174295,0.020978933,0.054412536,0.23268515,YUGJNpevs7g
0.015268663,0.12492899,0.008150649,0.0224908,0.04140036,0.009108166,0.040123682,0.23175822,LrdG_22jRJE
0.05375259,0.008385801,0.037849687,0.06971766,0.058524963,0.03181806,0.09484569,0.30699497,QO8L1wnbPS4
0.076645926,0.06440253,0.065895066,0.022351967,0.050353166,0.11104179,0.13491818,0.21787071,LwfNVPEq92o
0.037805222,0.024644421,0.046338122,0.355017,0.055586882,0.040961508,0.34808972,0.24345979,AjRmKRoZeEU
0.025171034,0.09980404,0.026427342,0.022773718,0.05231934,0.022568557,0.15190618,0.23267742,cf0XaFG4uIc
0.030437743,0.083143085,0.04706591,0.05613239,0.062455535,0.055094607,0.068874136,0.2149852,KJMfj12RqEA
0.056478452,0.16063109,0.05961228,0.083939545,0.06941887,0.07750585,0.13622536,0.38889962,agIwpqa7ajA
0.026947865,0.20758204,0.03992367,0.1539292,0.104182325,0.028931914,0.095400184,0.2578661,kEKKSzjIWV0
0.004090445,0.044842556,0.007348932,0.040971663,0.006990533,0.005454708,0.014318098,0.148049,W0Z-Aem3OK0
0.09600986,0.067621805,0.08275403,0.033246122,0.05828447,0.07892854,0.33436203,0.40278402,fd_HZalY040
0.04748712,0.089031346,0.03266471,0.09065199,0.033010002,0.03576085,0.29314202,0.38363436,41RmTsIO5wQ
0.11009355,0.00020086124,0.14687683,0.18253209,0.16679193,0.08890922,0.16554713,0.409957,p2w4-VRhjxI
0.09856329,0.0979906,0.10358442,0.006559816,0.11398115,0.11405559,0.21315663,0.334164,9CJjp-fbBX4
0.033167776,0.07056208,0.055497542,0.062125895,0.039555304,0.07225047,0.1342563,0.4130144,MMkrMDPf3ZQ
0.020640474,0.070981495,0.024417365,0.014299706,0.052391503,0.018900154,0.14103726,0.21619406,MtybPzXPEQo
0.110763706,0.15257925,0.04661309,0.019436494,0.08283501,0.042070623,0.2600695,0.30031168,PuCYitj2Ghs
0.10132643,0.06523814,0.10423137,0.039598234,0.1218071,0.06882481,0.1752451,0.3370132,to4xaCVdG9s
0.019322822,0.09887236,0.03130962,0.08689302,0.038322646,0.017313868,0.26337695,0.22826761,84ev-CLZiUs
0.108420365,0.044913355,0.055934917,0.13700475,0.05180244,0.072286874,0.16555475,0.4635729,YvpzEnmMmFU
0.030167593,0.09417417,0.03415799,0.027580723,0.035002083,0.043091897,0.096111014,0.33354893,CC83yJJkHCE
0.16645515,0.00036449908,0.17421076,0.09816993,0.17363046,0.12603839,0.44471893,0.5151381,G6__llZtLW8
0.11050438,0.10947294,0.13357265,0.0669207,0.08500037,0.10429319,0.37688234,0.42665195,SWuy0VM9S20
0.037894625,0.005413947,0.020794226,0.028267438,0.051794853,0.027326835,0.12401344,0.38943014,ph0kTMnVigs
0.03827409,0.16814928,0.022601575,0.08635602,0.030914485,0.041093074,0.09076013,0.35756704,XWryjBVmnG4
0.010471781,0.10020114,0.0113069415,0.013327881,0.012508527,0.015745906,0.08620368,0.24985759,gJ2gEmiAzZg
0.043551054,0.09118559,0.15880074,0.051737156,0.05636441,0.1433117,0.22464406,0.84295374,xqvhlu_27Pg
0.014993245,0.096534245,0.01621499,0.04268845,0.030367969,0.014449295,0.040653452,0.15505455,eaytX2-Xixs
0.16149049,0.079433985,0.23561421,0.09172598,0.34156355,0.17882818,0.7589792,0.36450082,Tv3mYOxNkRU
0.03172722,0.07605533,0.06335537,0.026035614,0.02886181,0.08979579,0.12819424,0.31609324,QyFMx7BiFm4
0.09370044,0.18380098,0.14134747,0.05133759,0.08105954,0.11538308,0.31152564,0.44056317,qMhWAjtm6Gc
0.10389558,0.24121006,0.08817168,0.09978092,0.049580935,0.100360356,0.46194723,0.29207113,ZMBlnH_OrWQ
0.050077397,0.033864915,0.04504497,0.07011723,0.060266785,0.04649404,0.14172415,0.46267104,FPniNxMutPM
0.030109828,0.10367948,0.048554264,0.15743166,0.057683356,0.07636168,0.082386285,0.4186381,G9QvdCyVq30
0.17247808,0.5457394,0.12844957,0.36553472,0.112087354,0.09126182,0.119204454,0.22779833,HG9z3Q8wU58
0.0171736,0.0890079,0.016977778,0.015549194,0.03033925,0.015638314,0.06001044,0.19511755,9NCWmpMT3zQ
0.025141118,0.08431392,0.023648012,0.039598234,0.02364346,0.02580793,0.12616701,0.20319295,M6n3gz1D8Kw
0.026531124,0.021103518,0.030472377,0.025005542,0.039048076,0.024718087,0.09251838,0.23774995,fKUHhvxV7yg
0.026810788,0.14604305,0.03586481,0.080905534,0.04201836,0.023758847,0.08720688,0.2001367,89G_yqwS3hA
0.10427884,0.08154757,0.0918353,0.026722329,0.060394928,0.107494764,0.32491717,0.22115463,tkpTYVhPSlE
0.07961937,0.18217492,0.096022986,0.26817688,0.11156034,0.05407425,0.19730733,0.24264513,_3uR47PV7vY
0.0426982,0.11249855,0.039746333,0.023803791,0.05039268,0.030137852,0.07025559,0.24847075,8x4y_KcHTZo
0.058112387,0.10651434,0.057377685,0.049212243,0.07161528,0.0448425,0.23718588,0.31418142,7cafqJ0bfF0
0.12766579,0.15741096,0.087026834,0.14283726,0.09988402,0.12015978,0.25817585,0.38575697,QuPq3WGMyOs
0.024685899,0.08154757,0.02446533,0.020408317,0.033139672,0.021479422,0.0626988,0.14307487,b2G-RvCW7VY
0.035167977,0.020853214,0.027363097,0.0142302895,0.014844097,0.03690254,0.061379462,0.169932,-JT9gJB_BoQ
0.025174247,0.20140572,0.023822296,0.12116077,0.03503652,0.022341235,0.08293198,0.15073876,zLxwIyYGus4
0.26029646,0.030329218,0.14184025,0.025692256,0.15783447,0.09999339,0.39265624,0.3875132,HtkVZikoZ68
0.0070459316,0.041188657,0.026696682,0.028954152,0.032699592,0.024250831,0.039735444,0.2622063,8YuchbHRrq8
0.022634218,0.087945476,0.018015202,0.020963646,0.05173917,0.014021748,0.06712191,0.20036842,Y2yGFp9UXDA
0.10903314,0.08595601,0.07464748,0.056931525,0.04643465,0.09305095,0.3254882,0.30262622,xEkB4-sGj9g
0.068394616,0.123961024,0.05691752,0.06372416,0.04193774,0.08497621,0.14198998,0.2346712,ZIOfqvqHDQU
0.085005395,0.0070955064,0.09174134,0.026035614,0.12421338,0.08377299,0.17213207,0.42275268,8tferGH07qc
0.024685899,0.08154757,0.02446533,0.020408317,0.033139672,0.021479422,0.0626988,0.14307487,IuvcqLbdzdI
0.1425818,0.077427275,0.12321654,0.016173938,0.11168848,0.116520286,0.50657725,0.46825564,LJ91KfY7wpg
0.11842878,0.08098659,0.118615374,0.103539884,0.09513461,0.18264547,0.24647564,0.36948815,wqrv019bMCY
0.05401664,0.15272115,0.040832203,0.028610796,0.04631515,0.038959388,0.121158615,0.28169042,-4_S88mXN_8
0.14270835,0.046591043,0.046205446,0.084745035,0.07630804,0.052045874,0.14429305,0.30426583,CMx8Sx1MSv4
0.053300563,0.038734257,0.05694644,0.020963646,0.029893348,0.08369875,0.18057929,0.21148291,oe0VDkwZLg4
0.07607988,0.004969838,0.04456231,0.020408317,0.04961373,0.035633035,0.23301801,0.33736858,vJpOsDt7wmM
0.10743441,0.06505027,0.09258616,0.18549223,0.09813732,0.08208167,0.4819369,0.328724,PP-WuPesQA8
0.07809729,0.100863054,0.09691881,0.039254878,0.059513975,0.14363566,0.28183845,0.31655866,NW5jU1GZcS8
0.8678584,0.64968383,0.56379956,0.5810591,0.7149305,0.37136093,0.24283825,0.315687,5uhE5ZnIJF8
0.07127371,0.20480026,0.034200013,0.08796701,0.051110692,0.038482253,0.23510955,0.3320809,miVZ8nUTJDc
0.056102555,0.10385777,0.037107687,0.09065199,0.034754653,0.062053807,0.15210536,0.32278576,DIOvhK0dA_k
0.10427884,0.08154757,0.0918353,0.026722329,0.060394928,0.107494764,0.32491717,0.22115463,PeuKQC1qGyM
0.041087355,0.11739303,0.031330872,0.020963646,0.05275623,0.044153716,0.07663535,0.27817315,yocHNCY6lXc
0.102959394,0.03490462,0.10331666,0.026035614,0.07214985,0.12533474,0.27691692,0.23987424,8GvLCXGxxDc
0.11866599,0.19069502,0.16615565,0.12244874,0.11189547,0.24736117,0.36599976,0.4362257,Qw0KmHO_twg
0.03885221,0.07338921,0.024670694,0.050242316,0.066187896,0.020703714,0.08026863,0.23992889,lyyM9VwIu3Y
0.041401036,0.014323072,0.09747376,0.05413456,0.05104069,0.12841374,0.13337938,0.35898936,i2cIyDeWJJ0
0.0280132,0.18224138,0.10130286,0.2022951,0.07901191,0.05300586,0.0928914,0.23481198,99zpZUEPaAc
0.058091555,0.11078014,0.047849625,0.043031808,0.03295139,0.08668184,0.15412329,0.29295737,8DfMif5Mmj0
0.09661994,0.008678642,0.1082322,0.0019696802,0.13369085,0.05016825,0.19162786,0.2649951,xZ14rfgJK2U
0.06956843,0.014100062,0.08540107,0.00999591,0.06381812,0.1210095,0.09673589,0.26928073,8GFvYtesdz0
0.12487969,0.12747896,0.1543149,0.10031791,0.07030361,0.16191487,0.121264875,0.27642497,qaGTpL8blKo
0.06990721,0.37399697,0.10154679,0.1580154,0.120770305,0.13336085,0.5081002,0.3853933,XarP24c5OEk
0.022772646,0.0668838,0.014190279,0.0186035,0.02888917,0.014551002,0.053505722,0.1571302,hhIsl7W-gJ0
0.034750614,0.035602193,0.016889058,0.017909339,0.04243685,0.021963958,0.037569467,0.26692474,BeiJim7AiNM
0.14508067,0.12427978,0.15632902,0.084745035,0.11700912,0.23756397,0.30179954,0.50569457,fBiHM0OYh68
0.09607112,0.11494412,0.07125835,0.082104236,0.095218904,0.077133775,0.14739928,0.3932392,ZW-hbYn3kXA
0.1107033,0.14266622,0.15976629,0.05373499,0.092999645,0.27054495,0.13986702,0.37679294,i7slWo-A30Y
0.06947542,0.10866525,0.05795244,0.10956893,0.036429334,0.07829192,0.1840073,0.39001825,SU3M2aooMkU
0.056151465,0.10790565,0.053929478,0.051737156,0.074969195,0.042681936,0.23015676,0.32526803,7AAcH6WIxSA
0.06843468,0.05645996,0.10018287,0.04165838,0.039664466,0.15757371,0.2904078,0.21320406,43jRjOAzX2U
0.13703911,0.07989654,0.14403094,0.03427619,0.11785753,0.16273807,0.20898783,0.9038114,gtvV7idBJA0
0.05598617,0.105586104,0.086295195,0.022074303,0.087905675,0.09532131,0.18113644,0.30436632,NDRyVE6Iu90
0.0424561,0.27318493,0.08270383,0.02517722,0.052320402,0.050942633,0.23464522,0.33918938,HQjZnhiluD0
0.14710224,0.050884,0.21295619,0.2965773,0.11678447,0.45170164,0.2378234,0.60392135,LQ2Sqwe9P5s
0.014251494,0.108042255,0.025608705,0.023460433,0.035496343,0.026074987,0.051717658,0.21868573,NLkC3Lxp1cw
0.0735603,0.12982452,0.05211144,0.13835071,0.052163813,0.05345039,0.18652326,0.22970612,HR08LkOPbuc
0.02988213,0.15857409,0.012284245,0.04680874,0.034563787,0.015310657,0.047688097,0.24818705,CvpEuGhzdms
0.026422422,0.094090275,0.020217186,0.033761155,0.057813082,0.013329142,0.07998309,0.22920935,nC3lwzqKL-4
0.042555697,0.12998238,0.06531106,0.038911518,0.043164797,0.08576481,0.13446409,0.23568559,FkAblEzjP5Y
0.055976264,0.11483664,0.05503702,0.036679696,0.06014551,0.061858706,0.2749747,0.30698478,QT21ZNiesPM
0.07759122,0.03485785,0.07156185,0.03358948,0.082985036,0.088699006,0.18941945,0.33810288,Xm_Z7d2SlN8
0.09364686,0.04558371,0.039868683,0.010828903,0.07082134,0.026392262,0.090801306,0.25691682,M3WVzd4DaD8
0.0306749,0.1444671,0.04583691,0.055732824,0.058347195,0.048575964,0.11073033,0.23459014,WmY9QEKC_SI
0.035903413,0.10123692,0.036749877,0.011661896,0.018179959,0.04969932,0.08444587,0.21337004,Evl-_8gTsqI
0.024726318,0.08037883,0.022159537,0.0253489,0.0444503,0.01483344,0.054508034,0.1921839,xqU62Uo0ktM
0.08035631,0.0734117,0.09227605,0.04268845,0.054466028,0.14125666,0.19811891,0.23682508,5CSZLN4O3oc
0.14674555,0.02675796,0.22291668,0.15159425,0.1259414,0.34198236,0.82345974,0.5280522,KLtySP1wS34
0.097155295,0.024770156,0.12801303,0.08050597,0.08053508,0.06957222,0.3497777,0.26513284,_USvOLfidE8
0.13113767,0.08421268,0.10356256,0.11729682,0.09261915,0.15559824,0.3029124,0.29393345,UESj8iSywTA
0.08919294,0.08086575,0.09608915,0.04680874,0.0965763,0.10381436,0.30304602,0.35007086,5gxzbtaR4ds
0.020283557,0.056260567,0.028718464,0.042001735,0.052943077,0.026531031,0.06456948,0.27799162,YniBysYH-8U
0.1286297,0.022621071,0.12416038,0.09279997,0.08129048,0.15084706,0.39971995,0.22695434,nj0Prc5ttE0
0.038145553,0.02798563,0.0679394,0.1024659,0.028504187,0.076668635,0.1733662,0.25171456,E-lWp0q5YWs
0.044811968,0.04079594,0.067726865,0.050242316,0.030366585,0.11869523,0.29243612,0.3498738,l1R7QgZFNE8
0.05817609,0.08103632,0.07628943,0.021657806,0.09948164,0.0557462,0.13742991,0.22094819,oBWYh99agR0
0.071984254,0.093981996,0.09453605,0.04131502,0.05852332,0.15011795,0.14500976,0.35934198,KnzXwTwIPGg
0.029836422,0.12244615,0.027257102,0.030155903,0.038122993,0.029639529,0.080100775,0.20092964,p-9dcFzwLkI
0.06559119,0.08233107,0.0517468,0.016590435,0.033354376,0.061190598,0.16280909,0.23835866,21PFScRx1yg
0.07999479,0.09613092,0.07552468,0.0224908,0.058598805,0.09103922,0.14367753,0.21949954,aF9eZq4etUU
0.041224826,0.13884313,0.047519468,0.12888865,0.06881705,0.049156096,0.09830867,0.3136765,rns7pZz0BdQ
0.06102888,0.46630278,0.029179007,0.094410956,0.025269829,0.04027992,0.052085686,0.22021317,syMorPb2Hz8
0.040385142,0.20531835,0.04161428,0.02929751,0.037498333,0.037996348,0.18290536,0.23808788,xC9NAXWH5iw
0.10427884,0.08154757,0.0918353,0.026722329,0.060394928,0.107494764,0.32491717,0.22115463,CoeUHyxsl4w
0.05892602,0.20964015,0.075651355,0.06931809,0.07391698,0.051313866,0.22484262,0.2510094,0fu9g9yb9h4
