PERSPECTIVE_INFLAMMATORY,PERSPECTIVE_PROFANITY,PERSPECTIVE_IDENTITY_ATTACK,PERSPECTIVE_THREAT,PERSPECTIVE_INSULT,PERSPECTIVE_FLIRTATION,PERSPECTIVE_TOXICITY,PERSPECTIVE_SEXUALLY_EXPLICIT,video_id
0.09735679,0.08904941,0.10918508,0.3575311,0.070804715,0.26607117,1.19308825e-05,0.061487958,EJQUAfEGMwQ
0.002542736,0.052413918,0.055889845,0.1099421,0.037947163,0.25932524,0.068918526,0.05691019,5f6V_2z_AW0
0.06460588,0.05047743,0.17237699,0.2063717,0.048425816,0.38773486,0.026207292,0.05908071,vK-On18p4Ao
0.0082298,0.11013695,0.09153334,0.2892361,0.09186197,0.37505072,0.0035228643,0.08896364,hcq5lw4Y-rw
0.029107137,0.06055917,0.07452025,0.14521928,0.09657806,0.35847262,0.014091457,0.06050583,Fp97YKKZIWs
0.1557292,0.020230008,0.12036936,0.04072806,0.048624113,0.30456495,0.06372416,0.03265596,6talSmOTHjs
0.44718483,0.06612454,0.11050811,0.53935724,0.099702634,0.42182532,0.15451296,0.031492025,k2tmXwCNUpw
0.11369093,0.0402187,0.07292821,0.06753826,0.05185959,0.28830078,0.00097616314,0.054831184,gDOGbIgQBjY
0.028871853,0.031716205,0.029228041,0.07332541,0.020803435,0.32226965,0.01596569,0.044524997,2SG-OqVB3zI
0.01351706,0.07045516,0.14046921,0.27062708,0.114868194,0.3567246,0.1668969,0.045251843,tB5tJDBIPlc
0.019759638,0.12338741,0.0737702,0.22811592,0.04302901,0.30651066,0.10956893,0.123007946,GaEtcHDCj6Y
0.0022720005,0.104308486,0.1438508,0.25589946,0.12058766,0.47942805,0.13969667,0.1408838,tgCc1nn161A
0.038519725,0.012617795,0.007949921,0.11754323,0.011346046,0.27600133,0.012356056,0.028531699,bbDpAZ89g70
0.06560405,0.05064175,0.099502385,0.2807101,0.050817184,0.43633744,0.014507953,0.118892044,X4spBjuHFik
0.24315812,0.37073526,0.12942418,0.3991231,0.1887792,0.38245726,0.15334547,0.3092971,y24TEETC5B0
0.009524613,0.16160674,0.18038017,0.5145211,0.14253014,0.3925131,0.012841969,0.13697879,TSrizTBjI7g
0.26648873,0.09424637,0.3227856,0.3161875,0.214534,0.28890932,0.13879937,0.06845536,h3UVaQgjBBw
0.015231302,0.04708809,0.043773502,0.08612717,0.08192028,0.34411594,0.013397297,0.05560784,idvn-RF6YH4
0.021673769,0.099051684,0.09765103,0.11775199,0.050822563,0.5411155,0.031529333,0.2031342,HwIfs5l4E3E
0.025831377,0.027753288,0.020813199,0.040418472,0.027394585,0.33141127,0.0005943749,0.053569928,kfWrwq4KG2A
0.02792687,0.028572138,0.029761449,0.0583398,0.03766992,0.29848555,0.14418322,0.036460493,_7Ym-BXNObw
0.32183474,0.060447592,0.06354364,0.08726457,0.05111848,0.3203964,0.0022560214,0.10684326,PPVnlT8GuBI
0.017985616,0.09175642,0.07010112,0.17748101,0.06832312,0.44971174,0.23891698,0.097349614,pcnQdJHQEPY
0.13284852,0.024876937,0.038079653,0.049894735,0.03340293,0.25211096,0.021518974,0.035574235,3j1zTpLN2h0
0.22575589,0.06560895,0.09274835,0.067879274,0.14750448,0.29943582,8.744794e-06,0.045955323,lo8tdwLvG5g
0.015723705,0.17148773,0.21867348,0.3524459,0.13651107,0.4368544,0.0753116,0.15218954,x7ZUkvPX58Y
0.030278116,0.12832496,0.15700637,0.2385254,0.122276954,0.5503184,0.0073233927,0.13683105,rMm03EKiMUw
0.05751616,0.14870661,0.17271608,0.2363751,0.15564479,0.3222201,0.0006117289,0.13761362,Mas1FR9u3eo
0.14592044,0.15891224,0.13587902,0.5123662,0.22301915,0.3641632,0.16275369,0.09043972,0HqMNOFwpoo
0.1604618,0.03703115,0.06811107,0.068038024,0.09375146,0.25898874,0.005275619,0.032222524,ElsOTH90c0c
0.101481326,0.0445203,0.08854213,0.061778825,0.08049414,0.25719878,0.012356056,0.02733191,-dztj9MoAU4
0.2712025,0.05714279,0.12606294,0.097614,0.08329017,0.49028108,0.011800728,0.055438343,PRrghe0Zc4w
0.26463717,0.09455169,0.14100635,0.31120804,0.084110945,0.42974743,0.018742332,0.14504501,abfoi39blno
0.014242891,0.10371448,0.10092147,0.14690813,0.084028795,0.28173468,0.30187345,0.10689815,no-PR0p33vk
0.103561155,0.029605998,0.06534424,0.069534756,0.02816378,0.23962745,0.0004251733,0.040807676,Pz8qqMrKRF8
0.26856956,0.34231016,0.13175766,0.4115971,0.17270519,0.3745345,0.094410956,0.24036495,8cKx2Yh1_8Y
0.00584245,0.25661308,0.39021218,0.8304886,0.29597345,0.463419,0.028782474,0.16640534,DwZsI8wEO_4
0.13949686,0.098053604,0.059963495,0.18744965,0.060783878,0.3175707,0.00085468503,0.12490127,vIsGH2HehgY
0.18670508,0.06875813,0.06183645,0.10522694,0.08431061,0.34516063,0.0060391957,0.054055683,AGIV5WKRup0
0.33007047,0.11036221,0.071186006,0.07481039,0.11244213,0.57300466,0.0063515683,0.2594223,5g-OQSlPpbY
0.11063655,0.12037801,0.20587386,0.28982583,0.0830789,0.28123054,0.013952625,0.1795286,tM7VNQELup8
0.1082386,0.11674526,0.087438,0.17885017,0.07267766,0.48966768,0.0069068964,0.18911716,R43yeIvo12k
0.05278225,0.09549865,0.091670156,0.17009844,0.04213694,0.29114038,0.010898319,0.11153105,DOnXzff5m5Y
0.016014418,0.06980113,0.1681309,0.29716605,0.05313519,0.41572103,0.00037744973,0.082737535,O1i5WVf1Hks
0.0042926082,0.19137357,0.14976548,0.31219107,0.18863408,0.6750782,0.005830948,0.23481289,FHPmuoL4G_0
0.25170887,0.0386084,0.030780634,0.08191681,0.022009745,0.18252327,0.03187269,0.0467225,hMpO-xfdCoY
0.00023313977,0.08225241,0.087613225,0.3265021,0.046581667,0.3495883,0.0009544706,0.08638801,76mLGVRWxFg
0.00928908,0.117725775,0.124860115,0.39282766,0.076180376,0.40650403,0.0050673713,0.1384238,fFe9C6Q2JUs
0.000109244575,0.23805517,0.22110873,0.26989752,0.23397699,0.42998025,0.010273575,0.18421313,Oz5l-RrRlBA
0.042296793,0.07405685,0.059127484,0.10816349,0.059939217,0.3229692,0.02193547,0.104211524,MM2qQ1H4vh8
0.085613206,0.11556127,0.2521832,0.34441537,0.19963805,0.46894127,0.29045674,0.062936984,vK2nUA8aZqg
0.08163923,0.018500032,0.013528553,0.043282546,0.0076471423,0.19320564,0.029812546,0.05018448,KPl3sA2YZAE
0.022751715,0.064852595,0.093130894,0.31203544,0.046617057,0.41686797,3.335224e-05,0.15966757,IVfFdzdVlOY
0.07886362,0.1626958,0.23199871,0.413935,0.19182484,0.29360458,0.14463188,0.10902618,4n_I4BK8FVg
0.023453869,0.048748113,0.06691683,0.13769896,0.047163684,0.28584373,0.015202113,0.053341124,F5LG8vWlS7M
0.33814585,0.09488507,0.113582216,0.122497514,0.23521687,0.23455168,0.42631236,0.059739374,Ohee-G_wtNo
0.01457072,0.094226465,0.05311775,0.28670773,0.043392524,0.28519368,0.045091953,0.105027184,dZmQ28c9opg
0.017902495,0.06270909,0.06388213,0.16316913,0.06700899,0.35160872,6.778911e-08,0.07800558,S-W5AXJWFas
0.009499162,0.16185002,0.0809384,0.11226617,0.075888194,0.37737596,0.02655065,0.17710148,jDx1Ffxa49U
0.30577964,0.060717545,0.088934034,0.25929862,0.036572106,0.26896125,0.014993866,0.065727524,AsaBx63auuw
0.052477363,0.0861435,0.07863849,0.17271861,0.054071102,0.38157684,0.025520578,0.13944373,ini8LynOyeg
0.0013610092,0.27064577,0.2973554,0.35446554,0.19300498,0.6956849,0.04406188,0.23666029,LIczaUSwOts
0.06678012,0.02838752,0.043413952,0.12636898,0.029433673,0.23114847,0.08796701,0.029656352,icyTGapz35U
0.07439266,0.03146986,0.053103082,0.068993494,0.06612111,0.27370122,0.089577995,0.03452983,203oWTcIgmQ
0.022059154,0.15415388,0.16823372,0.14216834,0.28230387,0.36434007,0.36805952,0.0998943,fI1hmEcRrUg
0.043624036,0.120030925,0.1217623,0.14014155,0.1114337,0.32520825,0.016104523,0.13493012,HM1QSbRS3T8
0.12669595,0.11372892,0.1150928,0.20433974,0.1231149,0.34208736,0.09118898,0.11727187,MJbxTmwDq10
0.1331788,0.09788619,0.045099646,0.054740928,0.09459689,0.39128166,0.09816993,0.12307382,JtT_zgGXkfI
0.088051766,0.117731154,0.120324634,0.24347389,0.08840001,0.4101331,0.15001574,0.12766822,h9Uhtcgee1Q
0.19033252,0.14456397,0.1659846,0.11357445,0.103558764,0.27824253,0.1423886,0.12741627,fTAFDo67LwQ
0.23474093,0.031080853,0.05173368,0.15590313,0.11863145,0.2366617,0.21539254,0.033198964,PruoE3Gb954
0.06429279,0.07742998,0.057220515,0.23790196,0.06097518,0.2598352,0.028782474,0.0384032,_gmfHdtiN4Y
0.25693366,0.098665304,0.11156913,0.46586204,0.1323483,0.40881848,0.1550967,0.11299019,tmJTbZKcs7U
0.055946913,0.16314702,0.1099666,0.245854,0.15494382,0.37789792,0.2712817,0.15010875,EMeN5ZqA5i4
0.029134536,0.011446814,0.036024887,0.036925588,0.019008262,0.2284654,0.05133759,0.019891322,vMMpOQZBntw
0.18030761,0.14105475,0.3028991,0.29982504,0.12501779,0.3956633,0.04406188,0.08411148,qq4f_C8Cick
0.086436786,0.034909677,0.026704194,0.078674085,0.020213574,0.17694296,0.15042676,0.04985025,AGkU7HmAAAc
0.038413946,0.037042104,0.061803427,0.07047553,0.06747756,0.3899225,0.030155903,0.09547436,cyMT5HR7Ds0
0.0005551048,0.18408044,0.09040184,0.19286926,0.19842423,0.3966807,0.14687516,0.13955803,4CbLf4GWVCU
0.07125532,0.07942061,0.119887196,0.29116875,0.03748386,0.30633572,0.15334547,0.09310449,1hy2O_gtRPw
0.0035365617,0.108282536,0.17348637,0.2119076,0.15130457,0.433758,0.1024659,0.1102401,-Va3kwayl3g
0.019711906,0.033887923,0.02982733,0.081017755,0.0299657,0.39373937,0.1334155,0.050668508,Y6AOZHD6XUI
0.056266163,0.07362975,0.043896116,0.15428957,0.083324045,0.30939075,0.040284947,0.06905268,mv3-RcOaY0w
0.10388326,0.048362006,0.03963801,0.071863726,0.046609037,0.37187704,0.021102477,0.1035725,lKr2YUomg8c
0.34254354,0.09792502,0.09198938,0.14921854,0.110715374,0.3022179,0.13476147,0.06663481,jWHZgzWg-1U
0.00018167488,0.09959814,0.1141463,0.20442988,0.10997976,0.36734626,0.39230084,0.06409219,69657f6HifI
0.084448904,0.043069832,0.05245359,0.06684165,0.04614782,0.31108612,0.05852979,0.059761874,bdEoWAKalD4
0.0034793224,0.25861964,0.15445979,0.26631382,0.25188553,0.35657138,0.059328925,0.15928477,3hqFA5iWDQY
0.15244554,0.031519614,0.023753718,0.051095895,0.045562133,0.43854827,0.027065687,0.073400356,NMlnkUAMA6I
0.02032852,0.067561254,0.046556044,0.06840193,0.060175892,0.3835579,0.035306264,0.14483443,JVGD8-iXk-g
0.27300963,0.034288738,0.020586291,0.08302582,0.028569251,0.26889834,0.1689685,0.044982854,Btz-_jf61Mg
0.19376354,0.16820826,0.21090133,0.30340067,0.27824324,0.46297428,0.2224569,0.14985524,Zs4B6fPtoaE
0.10643142,0.05568373,0.12352893,0.10127483,0.10171777,0.42518532,0.08050597,0.07163729,WnumZUtXE9o
0.014454255,0.03873595,0.048644695,0.075186014,0.040251005,0.33438396,0.060527626,0.061415,1scJszOH4hc
0.26984566,0.18997802,0.17373404,0.47050884,0.2391393,0.45036432,0.22980565,0.08971443,0ayWucayyjg
0.45239094,0.31105933,0.65935194,0.27139378,0.5657284,0.23018165,0.34388447,0.05736539,KC0-2RQtFuI
0.040040314,0.036230847,0.022064934,0.044753965,0.02267498,0.23784217,0.104076885,0.041806214,ErlvNJAwc_Y
0.14119956,0.031040901,0.052712806,0.06374861,0.035868835,0.34571162,0.031185975,0.08097169,z4MoIzaS4ps
